userId,gender,nat,city,state,postcode,eloRating,ranking
544,male,FI,geta,southern ostrobothnia,84541,-240,123
545,male,AU,maitland,queensland,7072,0,102
546,male,CA,oakville,new brunswick,34289,0,102
547,male,FI,urjala,northern ostrobothnia,80296,66,98
548,female,AU,bundaberg,tasmania,8181,200,87
549,female,NZ,tauranga,auckland,19075,-343,131
550,male,TR,ankara,bursa,44048,800,48
551,male,NL,pijnacker-nootdorp,noord-holland,20949,-400,134
552,female,US,philadelphia,new york,48140,0,102
553,male,NL,hof van twente,flevoland,22064,0,102
554,male,FI,espoo,southern ostrobothnia,88569,-200,120
555,male,GB,newcastle upon tyne,avon,H32 6SZ,-667,151
556,male,ES,la palma,andalucía,45120,160,90
557,female,NZ,nelson,bay of plenty,40696,,
558,female,NL,losser,gelderland,48931,160,90
559,male,CH,renens vd 1,appenzell ausserrhoden,9262,-134,114
560,male,US,new orleans,hawaii,18321,-134,114
561,female,BR,aparecida de goiânia,mato grosso,34400,-267,125
562,female,CH,epautheyres,luzern,1699,160,90
563,female,CH,cully,ticino,9597,240,84
564,male,NL,wijdemeren,friesland,14342,-400,134
565,male,ES,alcalá de henares,ceuta,71244,-1000,166
566,female,NZ,blenheim,gisborne,70412,400,71
567,male,FI,sipoo,tavastia proper,80381,-160,117
568,female,DK,skaerbaek,sjælland,69577,240,84
569,female,DK,roedovre,sjælland,63044,-880,160
570,female,GB,hereford,warwickshire,QI1Y 4AE,-286,126
571,male,NL,dronten,zeeland,46037,600,61
572,female,ES,lugo,islas baleares,19528,-400,134
573,female,IE,longford,kerry,73980,800,48
574,male,CH,ogens,fribourg,5369,300,78
575,male,CA,tecumseh,saskatchewan,55964,0,102
576,male,NZ,wellington,nelson,37499,228,85
577,female,FR,asnières-sur-seine,pas-de-calais,20182,-134,114
578,female,FI,juankoski,päijät-häme,90057,80,97
579,female,IR,همدان,مازندران,77341,-572,145
580,male,IE,ennis,wicklow,85963,80,97
581,female,IE,dublin,carlow,28427,80,97
582,female,NL,hulst,zuid-holland,21287,1200,30
583,male,FR,mulhouse,sarthe,82225,1200,30
584,male,TR,bitlis,artvin,25906,-312,128
585,male,DE,frankfurt am main,nordrhein-westfalen,52573,400,71
586,female,DE,kiel,sachsen,16784,300,78
587,male,NZ,dunedin,manawatu-wanganui,11090,-229,122
588,male,DK,ølstykke,hovedstaden,53920,1466,21
589,female,US,anchorage,new hampshire,76902,0,102
590,male,DK,lemvig,syddanmark,86086,-134,114
591,male,NZ,nelson,southland,87711,-400,134
592,male,NZ,invercargill,waikato,20184,950,41
593,female,DK,bælum,nordjylland,38573,-320,129
594,female,FI,imatra,central finland,86392,266,81
595,male,FI,jomala,central ostrobothnia,36871,-800,158
596,female,CH,mézières vd,bern,8620,640,59
597,male,IE,tralee,roscommon,14330,600,61
598,female,TR,muş,çorum,16259,-300,127
599,female,ES,vitoria,canarias,69005,400,71
600,female,TR,trabzon,gaziantep,78601,-267,125
601,female,DE,osterholz,saarland,28047,0,102
602,female,NZ,gisborne,northland,65702,800,48
603,male,IE,carrigtwohill,meath,19061,1466,21
604,male,TR,bayburt,bitlis,95394,480,67
605,male,BR,mauá,goiás,22519,0,102
606,male,NZ,nelson,otago,32670,-334,130
607,male,TR,denizli,kars,14587,80,97
608,female,IE,castlebar,donegal,64282,-200,120
609,female,AU,darwin,western australia,9964,266,81
610,male,DE,schwandorf,hamburg,39509,100,95
611,female,DK,klitmøller,sjælland,75788,1100,33
612,female,GB,newcastle upon tyne,central,V15 3DY,-134,114
613,female,DK,randers nv,sjælland,15815,100,95
614,female,IE,balbriggan,mayo,23068,-100,111
615,female,CA,westport,saskatchewan,44089,-200,120
616,female,CH,savigny,basel-landschaft,3248,-400,134
617,female,BR,chapecó,acre,82681,-1600,191
618,male,US,fontana,louisiana,53531,,
619,female,IE,thurles,leitrim,41334,-320,129
620,female,US,waco,georgia,58140,600,61
621,male,CH,romanel-sur-morges,jura,9991,-320,129
622,female,DE,potsdam,berlin,85692,,
623,male,FR,lyon,aisne,74454,-160,117
624,female,DK,roslev,danmark,52270,-667,151
625,male,TR,sinop,tekirdağ,82330,266,81
626,female,IE,thurles,laois,58833,0,102
627,male,ES,valencia,aragón,99088,700,54
628,female,BR,uberlândia,amazonas,28853,-229,122
629,male,GB,ely,gwent,S1R 3WJ,200,87
630,male,US,hayward,california,80658,-80,109
631,male,NL,utrecht,limburg,87124,-800,158
632,male,AU,toowoomba,western australia,6410,400,71
633,male,NL,duiven,zuid-holland,70768,-267,125
634,male,FR,montpellier,nord,30907,-200,120
635,male,DK,nimtofte,hovedstaden,34624,240,84
636,female,IE,portlaoise,cork city,79912,-267,125
637,female,NZ,gisborne,west coast,26259,-3200,209
638,male,NL,dantumadiel,limburg,58052,200,87
639,male,AU,bendigo,new south wales,8125,400,71
640,male,FI,kustavi,tavastia proper,24449,300,78
641,female,CH,auboranges,basel-landschaft,5777,400,71
642,male,DE,konstanz,sachsen,45433,-915,162
643,male,CH,villars-sous-yens,zürich,9376,0,102
644,male,NZ,nelson,wellington,43879,400,71
645,female,US,west jordan,mississippi,15161,-3200,209
646,female,CA,brockton,newfoundland and labrador,85885,-300,127
647,male,TR,manisa,bilecik,90539,480,67
648,male,CA,georgetown,saskatchewan,86114,0,102
649,female,IE,bandon,cavan,52356,-467,138
650,male,IR,دزفول,اصفهان,97823,-160,117
651,male,FR,angers,gers,62899,2800,5
652,female,ES,torrejón de ardoz,castilla la mancha,88641,640,59
653,female,IE,new ross,dublin city,29826,-320,129
654,female,NZ,greymouth,southland,75302,1000,38
655,male,DE,neuburg-schrobenhausen,sachsen-anhalt,83868,-667,151
656,male,CH,vucherens,genève,3776,133,92
657,male,GB,cardiff,derbyshire,Q3 8JW,-600,147
658,female,BR,uruguaiana,mato grosso do sul,24690,-160,117
659,female,US,allen,washington,15558,-267,125
660,female,BR,ipatinga,mato grosso do sul,34327,80,97
661,male,DE,güstrow,hamburg,25355,640,59
662,male,FI,inari,finland proper,68293,666,56
663,female,CA,red rock,northwest territories,48957,80,97
664,female,CA,delta,northwest territories,29186,0,102
665,female,DE,greiz,niedersachsen,23431,400,71
666,male,AU,coffs harbour,australian capital territory,5358,-400,134
667,female,DE,stollberg,sachsen-anhalt,45137,-134,114
668,male,GB,canterbury,cleveland,RJ0B 6ZS,-1067,169
669,male,CH,epesses,bern,1086,-534,143
670,male,FR,le havre,martinique,38940,-134,114
671,male,CA,sidney,newfoundland and labrador,72429,-400,134
672,female,FR,dunkerque,landes,77629,-200,120
673,male,NZ,napier,waikato,56229,-600,147
674,male,ES,córdoba,cantabria,18174,400,71
675,female,IE,lusk,fingal,82792,300,78
676,female,NZ,whanganui,waikato,25075,-100,111
677,male,IR,ورامین,اردبیل,49703,0,102
678,male,FI,raseborg,northern ostrobothnia,48215,0,102
679,female,CA,fountainbleu,northwest territories,75001,228,85
680,male,TR,niğde,gaziantep,38139,-2000,199
681,male,GB,nottingham,tyne and wear,WK19 3SL,-58,106
682,female,FI,vihanti,uusimaa,22697,0,102
683,male,NZ,napier,wellington,83669,133,92
684,female,AU,mildura,new south wales,5388,-1120,172
685,female,IE,dundalk,laois,91255,400,71
686,female,BR,ibirité,mato grosso,96968,-667,151
687,female,FI,tuusniemi,uusimaa,77981,,
688,female,IE,mallow,dún laoghaire–rathdown,92989,400,71
689,female,FI,forssa,pirkanmaa,94477,1800,16
690,female,CH,villars-tiercelin,luzern,4010,400,71
691,male,TR,bolu,kayseri,34767,-560,144
692,male,IE,portmarnock,kilkenny,37746,-134,114
693,female,IE,bandon,clare,79649,0,102
694,female,IR,اهواز,قم,22726,-700,154
695,male,DE,dortmund,hamburg,19059,-1700,193
696,male,NZ,blenheim,bay of plenty,75220,-100,111
697,female,DK,hurup thy,syddanmark,15136,800,48
698,male,ES,torrente,cataluña,63656,733,52
699,male,DK,esbjerg v,danmark,37929,-640,149
700,female,IR,ایلام,تهران,91112,800,48
701,female,GB,cambridge,durham,B1 4AT,400,71
702,female,IE,mullingar,galway city,16347,-400,134
703,male,GB,southampton,merseyside,V9 7EW,-1067,169
704,male,CA,elgin,british columbia,72525,266,81
705,male,US,el monte,oregon,77785,-1267,177
706,female,NL,wijk bij duurstede,limburg,14279,-200,120
707,female,US,york,arkansas,96525,500,66
708,female,CA,inverness,alberta,56812,-500,141
709,male,BR,macapá,paraíba,80927,-134,114
710,male,US,lubbock,vermont,12696,-200,120
711,female,NZ,wellington,northland,88357,-67,107
712,female,BR,parauapebas,pernambuco,29667,320,76
713,female,NZ,wellington,taranaki,13046,333,75
714,male,ES,la coruña,andalucía,37418,0,102
715,male,CA,flatrock,yukon,68351,0,102
716,male,DE,hannover,saarland,40163,685,55
717,female,NL,de friese meren,gelderland,69756,800,48
718,male,US,shreveport,louisiana,56523,0,102
719,female,CH,bussigny,jura,1412,-500,141
720,female,US,west valley city,missouri,76713,1000,38
721,female,US,santa ana,north carolina,86605,200,87
722,male,IE,clane,galway city,18578,100,95
723,male,CH,sugnens,appenzell innerrhoden,7170,560,63
724,male,CH,boulens,bern,9620,320,76
725,male,IE,monaghan,cork city,90430,-267,125
726,female,CH,pully,jura,3024,-240,123
727,male,IE,swords,meath,80579,-286,126
728,female,IE,wexford,cavan,42008,-312,128
729,male,DE,passau,bayern,30617,-240,123
730,male,DE,freyung-grafenau,bremen,56423,0,102
731,female,DK,saltum,nordjylland,16472,,
732,male,DE,saalfeld-rudolstadt,niedersachsen,85979,1066,34
733,male,FI,hervanta,northern ostrobothnia,86647,480,67
734,male,DK,nørre sundby,hovedstaden,58914,800,48
735,male,NZ,masterton,taranaki,77887,-134,114
736,male,FR,nanterre,loire-atlantique,71959,1066,34
737,male,IE,athenry,galway,14716,250,83
738,male,DK,københavn n,hovedstaden,17333,0,102
739,female,CH,berolle,uri,2863,0,102
740,female,IE,sallins,tipperary,16331,-600,147
741,female,CH,clarmont,bern,3765,1200,30
742,male,FR,clermont-ferrand,loir-et-cher,14540,-80,109
743,female,BR,diadema,tocantins,76168,133,92
744,female,GB,swansea,warwickshire,Z46 3SZ,-500,141
745,male,US,rancho cucamonga,florida,26295,571,62
746,female,NZ,hastings,otago,61999,285,79
747,male,GB,truro,staffordshire,R6 4ZS,240,84
748,male,BR,ananindeua,paraná,79275,-200,120
749,male,NZ,napier,west coast,65949,-134,114
750,male,CA,dorchester,ontario,45481,-67,107
751,female,TR,çorum,balıkesir,66434,300,78
752,female,US,phoenix,south carolina,65396,-134,114
753,male,TR,bartın,şırnak,93833,-350,132
754,female,AU,adelaide,victoria,9230,1600,20
755,male,DE,kiel,bremen,22331,-267,125
756,male,ES,torrevieja,islas baleares,80775,0,102
757,female,ES,santander,andalucía,72030,600,61
758,female,FI,huittinen,north karelia,77911,-1200,175
759,female,BR,jaú,espírito santo,70685,,
760,female,FI,kesälahti,pirkanmaa,39754,-667,151
761,female,IE,blessington,limerick,24923,-1100,171
762,male,TR,bayburt,iğdır,99233,-172,118
763,female,CH,ogens,uri,7430,560,63
764,male,ES,santiago de compostela,extremadura,62797,560,63
765,female,AU,shepparton,western australia,5782,400,71
766,male,NL,raalte,gelderland,14546,200,87
767,female,GB,birmingham,essex,DQ5S 8ZA,-80,109
768,male,AU,melbourne,tasmania,1873,-1100,171
769,female,TR,bayburt,çorum,99807,-100,111
770,female,IE,tramore,galway,55083,400,71
771,female,NL,etten-leur,drenthe,34142,-300,127
772,male,IR,خرم‌آباد,سیستان و بلوچستان,70736,-320,129
773,female,AU,busselton,northern territory,3144,0,102
774,female,GB,gloucester,nottinghamshire,O91 9NL,160,90
775,female,ES,bilbao,melilla,97373,200,87
776,female,DE,daun,schleswig-holstein,45830,-934,163
777,male,CH,vulliens,uri,1843,1000,38
778,female,FI,närpes,päijät-häme,40376,480,67
779,male,TR,malatya,mardin,86260,0,102
780,male,GB,salisbury,tyne and wear,O25 2BT,-667,151
781,female,NL,woudenberg,noord-brabant,99891,-300,127
782,female,US,huntington beach,mississippi,27321,,
783,female,AU,warragul,australian capital territory,718,720,53
784,male,US,torrance,arkansas,66502,-1200,175
785,male,AU,wagga wagga,tasmania,9376,-100,111
786,female,CH,romanel-sur-morges,nidwalden,2306,1600,20
787,female,CH,assens,nidwalden,9230,-400,134
788,female,IR,اهواز,سیستان و بلوچستان,22670,200,87
789,male,NL,utrechtse heuvelrug,drenthe,35486,-1600,191
790,male,BR,são josé dos campos,mato grosso do sul,39716,-200,120
791,male,NL,mill en sint hubert,limburg,36857,400,71
792,male,ES,parla,región de murcia,16630,-600,147
793,female,DK,samsø,danmark,75776,0,102
794,male,FI,naantali,northern ostrobothnia,55460,600,61
795,male,FI,kökar,tavastia proper,83294,-160,117
796,female,DK,sørvad,sjælland,79989,-1334,181
797,female,CA,st. antoine,saskatchewan,38188,800,48
798,male,TR,kırşehir,osmaniye,74216,-100,111
799,male,BR,ananindeua,mato grosso,46525,66,98
800,female,FR,saint-étienne,dordogne,55197,1000,38
801,male,NZ,lower hutt,west coast,45389,600,61
802,female,FI,myrskylä,southern savonia,50907,-240,123
803,female,NZ,lower hutt,northland,32604,-400,134
804,male,FR,aulnay-sous-bois,ille-et-vilaine,37291,-200,120
805,female,BR,taboão da serra,amapá,41818,200,87
806,male,DK,nykøbing f,nordjylland,64067,0,102
807,male,NZ,rotorua,hawke's bay,71263,-267,125
808,male,TR,kars,muş,86021,-1800,195
809,male,NL,woerden,friesland,51423,,
810,male,BR,itabira,mato grosso,47592,1266,28
811,male,AU,warragul,tasmania,1003,133,92
812,male,IE,waterford,south dublin,23968,-1334,181
813,male,ES,mérida,cantabria,23477,100,95
814,male,CH,prilly,appenzell ausserrhoden,6079,200,87
815,female,US,grapevine,arkansas,71773,240,84
816,female,IE,tramore,limerick,14451,-240,123
817,female,IR,خوی,کرمان,73800,-900,161
818,male,DK,nørre sundby,sjælland,27903,-534,143
819,female,FR,perpignan,landes,42128,-267,125
820,female,DK,stenderup,nordjylland,64713,-500,141
821,female,NL,leerdam,zuid-holland,39576,666,56
822,male,BR,viamão,roraima,12168,100,95
823,female,GB,ely,gwynedd county,J69 0RA,-200,120
824,female,AU,mildura,tasmania,6200,-400,134
825,female,ES,córdoba,ceuta,78581,-134,114
826,male,US,honolulu,montana,84699,600,61
827,male,BR,bacabal,espírito santo,51676,-534,143
828,male,TR,adana,batman,33102,-400,134
829,male,ES,jerez de la frontera,cantabria,32536,266,81
830,male,FR,montpellier,ain,12145,-400,134
831,female,CH,belmont-sur-lausanne,uri,5987,560,63
832,male,CA,deer lake,new brunswick,85422,0,102
833,female,IR,نجف‌آباد,کرمان,93881,-134,114
834,male,CA,st. george,manitoba,15572,933,42
835,female,NL,epe,zeeland,13213,800,48
836,male,CA,trenton,yukon,92953,-800,158
837,male,GB,st davids,south glamorgan,RN7R 7YD,400,71
838,female,AU,devonport,new south wales,3426,133,92
839,female,FR,caen,meuse,74541,-800,158
840,female,FR,versailles,loir-et-cher,21673,-400,134
841,male,AU,sunshine coast,victoria,9916,-500,141
842,male,NL,leiderdorp,noord-brabant,24466,500,66
843,female,NZ,whangarei,west coast,89239,400,71
844,female,TR,aydın,mardin,72668,-200,120
845,female,FR,saint-pierre,martinique,44983,100,95
846,female,CH,epautheyres,appenzell innerrhoden,7360,0,102
847,female,FR,reims,guyane,11792,0,102
848,female,NL,den helder,limburg,41032,-200,120
849,male,TR,İzmir,uşak,58264,-67,107
850,male,CA,south river,nunavut,51094,-534,143
851,female,ES,gijón,la rioja,48310,250,83
852,male,FI,tampere,kymenlaakso,18878,133,92
853,female,IR,خمینی‌شهر,اردبیل,65166,600,61
854,female,BR,rio verde,pernambuco,70942,50,100
855,male,BR,barueri,espírito santo,36182,-240,123
856,male,FI,parkano,finland proper,11472,-240,123
857,male,ES,gandía,melilla,50174,800,48
858,male,CA,vanier,alberta,99172,-400,134
859,female,AU,albury,western australia,6556,-800,158
860,male,FI,perho,northern ostrobothnia,96773,-67,107
861,male,US,rochester,oregon,60845,-560,144
862,female,NZ,nelson,gisborne,74639,-800,158
863,male,AU,coffs harbour,victoria,9945,-200,120
864,male,ES,la coruña,aragón,12232,0,102
865,male,DE,nordwestmecklenburg,sachsen-anhalt,81187,222,86
866,female,ES,jerez de la frontera,ceuta,35393,-160,117
867,male,US,grapevine,texas,65694,0,102
868,male,AU,tamworth,queensland,9855,-400,134
869,male,NZ,porirua,marlborough,97233,-400,134
870,male,US,fort lauderdale,new york,20682,-200,120
871,female,FI,varkaus,finland proper,89564,-134,114
872,male,CH,gollion,schwyz,4982,240,84
873,male,NL,hollands kroon,groningen,25111,133,92
874,female,DE,ludwigsburg,sachsen,65118,0,102
875,male,CH,assens,glarus,4504,,
876,male,ES,la palma,ceuta,72946,600,61
877,female,ES,madrid,castilla y león,33082,300,78
878,female,CA,victoria,saskatchewan,18222,-160,117
879,male,DK,sandved,sjælland,68379,200,87
880,female,US,pembroke pines,missouri,57632,560,63
881,female,DE,daun,niedersachsen,68189,-50,105
882,male,IR,سیرجان,کرمانشاه,15047,-600,147
883,female,AU,tamworth,northern territory,9055,,
884,female,DK,kongens  lyngby,syddanmark,30793,933,42
885,male,US,boston,south carolina,80019,200,87
886,female,DE,cham,sachsen-anhalt,42591,1600,20
887,female,FR,nantes,charente,46871,2400,9
888,female,TR,kars,kırıkkale,26688,-172,118
889,male,NZ,lower hutt,auckland,80649,,
890,male,IR,ارومیه,قزوین,88441,-2134,201
891,female,US,richmond,connecticut,68556,0,102
892,male,DE,herford,rheinland-pfalz,14467,320,76
893,female,ES,jerez de la frontera,islas baleares,99998,-200,120
894,male,AU,brisbane,victoria,5971,-800,158
895,female,CH,lausanne,neuchâtel,2545,100,95
896,male,ES,valencia,castilla la mancha,64379,1800,16
897,male,NL,borger-odoorn,friesland,27008,500,66
898,male,DE,groß-gerau,baden-württemberg,76912,266,81
899,female,DE,breisgau-hochschwarzwald,saarland,96080,0,102
900,female,US,sterling heights,south dakota,58402,800,48
901,female,NL,muiden,gelderland,62336,600,61
902,male,DK,aarhus n,syddanmark,37570,-160,117
903,female,US,belen,montana,50219,160,90
904,female,FI,kirkkonummi,ostrobothnia,87079,266,81
905,female,US,shiloh,vermont,91670,66,98
906,female,CA,jasper,prince edward island,20526,0,102
907,female,FR,perpignan,alpes-de-haute-provence,93203,400,71
908,male,FR,villeurbanne,vaucluse,33971,-1200,175
909,male,GB,chichester,cheshire,J4 3EF,0,102
910,female,CH,reverolle,schwyz,9013,100,95
911,female,ES,hospitalet de llobregat,extremadura,12283,200,87
912,male,ES,jerez de la frontera,castilla y león,21601,-300,127
913,female,IE,ballina,wicklow,51672,0,102
914,female,IE,kinsealy-drinan,meath,45008,0,102
